Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,2,0,0,99,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,2,0,0,99,0,0,0,0,4,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,2,0,0,286,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,2,0,0,117,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,2,0,0,43,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,2,0,0,325,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,2,0,0,249,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,2,0,0,43,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,2,0,0,88,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,5,0,0,35,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,5,0,0,54,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,5,0,0,55,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,2,0,0,23,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,2,0,0,46,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,2,0,0,64,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,2,0,0,41,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,5,0,0,42,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,5,0,0,156,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,5,0,0,43,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,5,0,0,41,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,5,0,0,78,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,5,0,0,124,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,5,0,0,35,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,5,0,0,35,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,5,0,0,50,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,2,0,0,41,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,2,0,0,23,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,5,0,0,219,0,0,0,0,4,0,false
6,refs/tags/release-4.3.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,5,0,0,15641,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,2,0,0,64,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,5,0,0,123,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,5,0,0,59,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,5,0,0,87,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,3,1,0,494,5,3,1,1.0,3,45.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,3,0,0,390,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,3,2,1,903,11,8,5,2.5,3,43.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,3,1,1,91,15,9,3,3.0,2,41.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,3,1,0,307,3,2,1,1.0,2,45.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,2,0,0,112,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,5,0,0,80,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,5,2,0,85,11,5,0,0.0,4,38.5,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,5,1,0,72,3,2,1,1.0,5,45.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,5,1,1,87,4,2,0,0.0,3,41.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,5,0,0,33,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,5,4,2,598,150,116,76,19.0,4,17.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,5,0,0,28,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,5,0,0,94,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,5,0,0,30,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,5,0,0,73,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,5,0,0,23,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,5,0,0,23,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,5,0,0,86,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,5,4,2,843,384,239,84,21.0,4,5.25,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,5,0,0,57,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,5,0,0,26,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,2,0,0,96,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,5,0,0,61,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,5,0,0,33,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,3,0,0,38,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,3,0,0,27,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,5,0,0,80,0,0,0,0,4,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,5,0,0,203,0,0,0,0,4,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,2,0,0,195,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,5,0,0,97,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,3,0,0,34,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,3,0,0,24,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,3,0,0,38,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,2,1,0,147,5,3,1,1.0,2,45.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,2,0,0,195,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,2,1,0,772,11,6,1,1.0,2,45.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,2,0,0,148,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,2,0,0,93,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,2,0,0,88,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,2,2,1,763,19,10,1,0.5,3,43.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,5,2,0,471,22,16,9,4.5,4,14.5,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,3,0,0,66,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,3,0,0,52,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,5,0,0,67,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,3,0,0,170,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,5,1,1,135,6,3,0,0.0,4,41.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,5,1,0,1101,3,2,1,1.0,5,45.0,true
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,5,0,0,64,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,5,0,0,83,0,0,0,0,4,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,2,0,0,24,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,5,0,0,21,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,5,1,0,416,4,3,1,1.0,5,45.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,5,0,0,49,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,5,0,0,51,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,5,0,0,89,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,5,0,0,26,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,5,0,0,67,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,5,2,1,727,57,37,19,9.5,4,9.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,3,0,0,53,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,3,0,0,39,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,5,0,0,55,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,5,0,0,47,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,5,0,0,56,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,5,0,0,104,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,5,1,0,158,11,8,5,5.0,4,16.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,2,0,0,59,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,5,0,0,30,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,5,0,0,49,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,5,0,0,52,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,5,0,0,110,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,5,0,0,63,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,5,1,1,75,7,5,3,3.0,3,41.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,5,0,0,61,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,5,0,0,42,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,5,0,0,67,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,5,0,0,76,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,5,0,0,332,0,0,0,0,4,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,5,0,0,44,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,5,1,0,706,10,8,6,6.0,4,45.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,5,0,0,66,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,5,0,0,107,0,0,0,0,4,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,5,0,0,179,0,0,0,0,4,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,2,0,0,121,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,5,0,0,52,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,5,0,0,114,0,0,0,0,3,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,5,2,1,271,182,146,97,48.5,3,12.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,2,0,0,142,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,2,1,1,117,9,8,5,5.0,1,11.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,2,1,1,110,16,16,15,15.0,1,11.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,2,2,1,328,12,9,4,2.0,1,12.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicBasedLoadShedder.java,0,1,1,136,151,151,136,136.0,1,11.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,5,2,1,96,27,27,23,11.5,3,12.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,5,0,0,24,0,0,0,0,1,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,5,1,0,49,3,2,1,1.0,3,13.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,2,2,1,431,190,177,151,75.5,3,28.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,5,3,1,306,19,13,6,2.0,4,23.0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,5,0,0,79,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,5,0,0,30,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,5,0,0,84,0,0,0,0,2,0,false
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,5,1,1,99,2,1,0,0.0,4,41.0,false
7,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,4,0,0,191,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,4,1,1,248,1,1,1,1.0,2,13.0,false
7,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,4,1,1,400,1,1,1,1.0,3,13.0,false
7,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,6,0,0,121,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,6,0,0,320,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,6,0,0,1128,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,4,0,0,41,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,6,0,0,131,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,4,0,0,28,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,3,1,1,1173,456,427,340,340.0,3,4.0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,6,0,0,170,0,0,0,0,2,0,true
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,4,0,0,237,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,6,0,0,535,0,0,0,0,4,0,true
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,4,0,0,38,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,6,0,0,336,0,0,0,0,4,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,4,0,0,352,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,3,0,0,46,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,4,0,0,533,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,4,0,0,28,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,4,0,0,59,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,4,0,0,152,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,4,0,0,539,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,4,0,0,138,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,6,0,0,41,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,4,0,0,24,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,4,0,0,864,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,4,0,0,51,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,6,0,0,53,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,4,0,0,73,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,4,0,0,47,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,3,0,0,246,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,6,0,0,157,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,4,0,0,94,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,6,0,0,124,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,3,0,0,49,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,3,0,0,38,0,0,0,0,1,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,3,0,0,96,0,0,0,0,2,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,6,0,0,136,0,0,0,0,3,0,false
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,6,0,0,313,0,0,0,0,3,0,true
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,6,0,0,644,0,0,0,0,4,0,false
