Version, Version Name, Path, LOCs, LOCs Touched, Churn, Number of Revisions, Authors Number, Bugfix, Average Change Set
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,158,1098,162,4,2,3,9
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,528,2552,528,3,2,1,13
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,132,656,132,3,1,2,8
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,39,7016,536,8,3,4,9
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,152,104,2,1,0,11
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,729,9089,729,7,3,5,8
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,51,51,51,1,1,0,14
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,1199,145,5,3,2,8
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,74,266,118,2,1,0,8
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,143,49,2,1,0,8
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,157,621,5,2,3,1,21
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,78,78,78,1,1,0,10
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,0,0,0,1,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,125,248,2,1,3,1,16
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,251,492,10,1,3,1,15
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,521,6616,120,6,4,6,6
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,759,5945,71,4,3,3,12
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,184,1080,10,3,3,3,6
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,89,5,1,2,0,4
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,148,892,4,3,3,2,18
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,58,113,3,1,3,1,12
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,132,535,7,2,3,1,16
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,71,0,0,0,3,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,71,0,0,0,2,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,802,13301,135,9,4,6,9
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,268,2400,60,5,4,3,10
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,153,304,2,1,3,1,15
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,134,1684,40,6,4,5,14
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,68,121,15,1,3,0,4
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,144,572,4,2,3,2,15
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,159,911,15,3,4,3,9
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,113,1054,22,5,2,4,15
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,69,137,1,1,2,1,16
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,74,143,5,1,3,1,12
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,0,0,0,2,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,101,398,10,2,2,2,12
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,249,1362,54,3,2,2,6
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,502,4969,167,6,3,4,7
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,24,24,1,1,0,3
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,78,228,78,2,1,0,4
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,260,1936,28,4,3,3,10
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,158,686,22,2,2,2,6
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,469,3836,24,4,2,4,4
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,178,352,4,1,1,0,26
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,133,263,3,1,1,1,6
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,89,178,0,1,1,0,26
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,121,121,121,1,1,1,7
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,208,208,208,1,1,0,14
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,198,1019,41,3,4,3,7
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,151,861,15,3,3,3,12
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,451,7607,97,9,3,7,12
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,75,75,75,1,1,0,14
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,48,48,48,1,1,0,14
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,114,0,0,0,3,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,467,3741,1,4,3,0,12
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,590,10913,91,10,4,7,8
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,121,0,0,0,1,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,0,0,0,2,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,137,0,0,0,2,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,83,166,0,1,3,0,26
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,615,1845,615,2,1,0,15
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,50,50,50,1,1,1,8
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,227,1270,20,3,4,2,13
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,47,0,0,0,3,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,30,0,0,0,2,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,83,0,0,0,2,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,32,0,0,0,2,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,59,0,0,0,2,0,0
2,refs/tags/release-4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,83,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,64,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,39,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,44,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,58,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,300,1592,78,3,3,1,13
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,115,228,2,1,3,1,37
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,117,232,2,1,3,1,37
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,164,317,11,1,3,1,37
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,41,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,133,234,32,1,3,0,8
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,141,270,12,1,3,0,27
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,53,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,139,279,1,1,3,0,27
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,64,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,31,31,31,1,1,1,1
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,32,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,33,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,34,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,82,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,77,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,64,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,101,203,1,1,3,1,10
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,322,637,7,1,3,1,37
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,76,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,49,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,115,227,3,1,3,1,6
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,323,655,9,1,3,1,6
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,222,433,11,1,3,1,6
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,628,4685,87,4,3,3,11
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,333,666,0,1,3,1,10
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,91,179,3,1,3,1,6
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,35,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,54,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,55,102,8,1,3,1,8
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,42,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,156,0,0,0,3,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,43,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,41,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,78,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,124,244,4,1,2,1,37
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,35,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,35,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,50,100,0,1,2,1,37
2,refs/tags/release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,141,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,5961,11803,119,1,2,0,27
2,refs/tags/release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,123,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,37,74,0,1,2,1,37
2,refs/tags/release-4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,35,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,370,1838,370,3,2,2,16
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,380,1136,380,2,1,1,22
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,905,2691,905,2,1,1,22
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,81,81,81,1,1,0,8
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,328,988,332,2,1,1,22
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,79,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,84,0,0,0,3,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,70,0,0,0,3,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,87,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,37,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,255,1007,9,2,3,2,4
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,28,56,0,1,3,1,37
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,94,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,30,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,69,134,4,1,2,1,37
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,23,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,23,0,0,0,1,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,31,117,5,2,3,2,25
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,464,1847,5,2,3,1,27
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,57,111,3,1,3,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,26,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,61,114,8,1,3,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,33,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,41,123,41,2,1,1,27
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,27,27,27,1,1,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,67,125,9,1,3,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,146,278,14,1,3,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,72,134,10,1,3,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,34,34,34,1,1,0,5
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,24,24,24,1,1,0,5
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,38,38,38,1,1,0,5
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,380,2117,63,3,3,2,22
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,62,62,62,1,1,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,52,52,52,1,1,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,67,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,159,475,159,2,1,1,27
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,140,279,1,1,3,0,17
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,772,4203,153,3,3,2,13
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,64,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,78,0,0,0,2,0,0
2,refs/tags/release-4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,21,0,0,0,1,0,0
