Version, Version Name, Path, LOCs, LOCs Touched, Churn, Age, Number of Revisions, Authors Number, Bugfix
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,58,58,58,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,86,86,86,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,40,40,40,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,38,38,38,1,2,2,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,305,305,305,1,5,2,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,37,37,37,1,2,2,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,49,49,49,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,94,94,94,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,86,86,86,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,203,203,203,1,1,1,1
7,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicBasedLoadShedder.java,136,136,136,1,1,1,1
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,31,31,31,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,115,115,115,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,336,336,336,1,2,2,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,209,209,209,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,40,40,40,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,170,170,170,1,2,2,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,78,78,78,1,2,2,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,34,34,34,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,42,42,42,1,2,2,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,97,97,97,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,4384,4384,4384,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java,55,55,55,1,2,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java,51,51,51,1,2,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java,124,124,124,1,2,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java,145,145,145,1,2,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java,87,87,87,1,2,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java,132,132,132,1,3,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,75,75,75,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java,36,36,36,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackoffRetryPolicy.java,40,40,40,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/RetryPolicy.java,51,51,51,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,892,892,892,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,133,133,133,1,1,1,0
7,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java,29,29,29,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,191,191,191,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,249,249,249,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,401,401,401,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,122,122,122,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,321,321,321,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,75,75,75,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1189,1189,1189,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,41,41,41,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,40,40,40,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,134,134,134,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,28,28,28,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1366,1366,1366,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,48,48,48,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,190,190,190,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,49,49,49,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,94,94,94,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,31,31,31,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,72,72,72,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,405,405,405,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,71,71,71,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,115,115,115,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,802,802,802,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,393,393,393,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,38,38,38,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,348,348,348,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,356,356,356,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,46,46,46,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,557,557,557,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,28,28,28,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,61,61,61,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,513,513,513,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,539,539,539,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,305,305,305,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,887,887,887,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,243,243,243,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,30,30,30,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,41,41,41,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,24,24,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,154,154,154,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,43,43,43,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,53,53,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,73,73,73,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,47,47,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,383,383,383,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,193,193,193,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,103,103,103,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,69,69,69,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,124,124,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,49,49,49,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,38,38,38,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,96,96,96,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,209,209,209,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,40,40,40,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,171,171,171,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,173,173,173,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,136,136,136,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,323,323,323,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,821,821,821,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,842,842,842,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,39,39,39,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,287,287,287,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,24,24,24,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,47,47,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,82,82,82,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,155,155,155,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,80,80,80,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,81,81,81,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,244,244,244,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,135,135,135,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,82,82,82,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,70,70,70,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,133,133,133,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,397,397,397,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1068,1068,1068,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,460,460,460,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,183,183,183,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,170,170,170,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,69,69,69,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,185,185,185,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,356,356,356,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,501,501,501,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,116,116,116,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,147,147,147,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,94,94,94,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,71,71,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,97,97,97,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,210,210,210,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,467,467,467,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,42,42,42,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1240,1240,1240,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,24,24,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,79,79,79,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,450,450,450,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,203,203,203,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,150,150,150,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,80,80,80,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,445,445,445,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,81,81,81,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,211,211,211,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,183,183,183,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,225,225,225,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,105,105,105,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,659,659,659,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,576,576,576,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,62,62,62,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,63,63,63,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,85,85,85,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,341,341,341,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,180,180,180,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,33,33,33,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,71,71,71,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,24,24,24,1,1,1,0
7,refs/tags/release-4.3.0,branch-4.3/bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,74,74,74,1,1,1,0
